0.139,0.013,0.179,100,23.25806414,114.12765943
-0.464,0.628,0.179,100,23.25806414,114.12765943
-0.204,0.334,0.174,100,23.25806151,114.12766174
-0.453,0.195,0.203,100,23.25806080,114.12765959
-2.060,-0.037,0.278,100,23.25805840,114.12764402
-2.819,-0.240,0.310,100,23.25805664,114.12763665
-3.677,-0.747,0.426,100,23.25805129,114.12762706
