39.170,-2.749,-33.274,100,23.25790489,114.12757303,0.000
38.933,-2.520,-33.244,100,23.25790638,114.12757170,0.000
37.996,-2.374,-33.022,100,23.25790763,114.12756303,0.000
37.353,-2.081,-32.750,100,23.25790969,114.12755672,0.000
37.613,-2.306,-32.961,100,23.25790810,114.12755641,0.000
37.741,-2.945,-32.980,91,23.25790107,114.12755831,0.000
37.994,-2.837,-33.043,91,23.25790349,114.12756094,0.000
38.376,-3.229,-33.185,91,23.25790090,114.12756490,0.000
38.404,-3.578,-33.142,90,23.25790036,114.12756756,0.000
38.849,-2.664,-33.233,92,23.25790486,114.12757185,0.000
