31.146,-10.118,-32.919,100,23.25783402,114.12749716,-0.280
31.964,-9.350,-32.929,100,23.25784094,114.12750474,-0.280
31.991,-9.327,-32.929,100,23.25784094,114.12750474,-0.280
32.006,-9.317,-32.929,100,23.25784094,114.12750474,-0.280
32.351,-9.099,-32.974,100,23.25784309,114.12750795,-0.280
32.382,-9.082,-32.974,100,23.25784309,114.12750795,-0.280
32.415,-9.069,-32.974,100,23.25784309,114.12750795,-0.280
32.432,-9.065,-32.974,100,23.25784309,114.12750795,-0.280
34.395,-8.563,-33.211,100,23.25784875,114.12752698,-0.280
34.730,-8.460,-33.219,100,23.25784988,114.12753086,-0.280
34.831,-8.382,-33.236,100,23.25785181,114.12753460,-0.280
34.781,-8.066,-33.227,100,23.25785578,114.12753386,-0.280
34.777,-8.031,-33.227,100,23.25785578,114.12753386,-0.280
34.778,-7.996,-33.227,100,23.25785578,114.12753386,-0.280
34.784,-7.961,-33.227,100,23.25785578,114.12753386,-0.280
34.791,-7.934,-33.227,100,23.25785578,114.12753386,-0.280
35.155,-6.838,-33.131,100,23.25786541,114.12753680,-0.280
35.169,-6.805,-33.131,100,23.25786541,114.12753680,-0.280
35.186,-6.774,-33.131,100,23.25786541,114.12753680,-0.280
35.207,-6.746,-33.131,100,23.25786541,114.12753680,-0.280
35.208,-6.744,-33.131,100,23.25786541,114.12753680,-0.280
35.941,-5.884,-33.125,100,23.25787329,114.12754344,-0.280
35.966,-5.859,-33.125,100,23.25787329,114.12754344,-0.280
35.993,-5.837,-33.125,100,23.25787329,114.12754344,-0.280
36.006,-5.829,-33.125,100,23.25787329,114.12754344,-0.280
36.972,-5.225,-33.124,100,23.25787931,114.12755259,-0.280
37.003,-5.208,-33.124,100,23.25787931,114.12755259,-0.280
37.010,-5.204,-33.124,100,23.25787931,114.12755259,-0.280
37.471,-5.007,-33.159,100,23.25788161,114.12755769,-0.280
37.655,-4.858,-33.257,100,23.25788365,114.12756099,-0.280
37.727,-4.394,-33.156,100,23.25789146,114.12756033,-0.280
37.699,-4.372,-33.156,100,23.25789146,114.12756033,-0.280
37.675,-4.347,-33.156,100,23.25789146,114.12756033,-0.280
37.654,-4.318,-33.156,100,23.25789146,114.12756033,-0.280
37.636,-4.287,-33.156,100,23.25789146,114.12756033,-0.280
37.623,-4.255,-33.156,100,23.25789146,114.12756033,-0.280
37.614,-4.221,-33.156,100,23.25789146,114.12756033,-0.280
37.609,-4.185,-33.156,100,23.25789146,114.12756033,-0.280
37.608,-4.150,-33.156,100,23.25789146,114.12756033,-0.280
37.613,-4.115,-33.156,100,23.25789146,114.12756033,-0.280
37.621,-4.081,-33.156,100,23.25789146,114.12756033,-0.280
37.634,-4.048,-33.156,100,23.25789146,114.12756033,-0.280
37.651,-4.016,-33.156,100,23.25789146,114.12756033,-0.280
37.671,-3.988,-33.156,100,23.25789146,114.12756033,-0.280
37.693,-3.964,-33.156,100,23.25789146,114.12756033,-0.280
38.196,-3.476,-33.142,90,23.25790036,114.12756756,-0.280
38.152,-3.455,-33.142,90,23.25790036,114.12756756,-0.280
38.429,-2.883,-33.185,91,23.25790090,114.12756490,-0.280
38.576,-3.034,-33.185,91,23.25790090,114.12756490,-0.280
38.599,-3.060,-33.185,91,23.25790090,114.12756490,-0.280
38.604,-3.068,-33.185,91,23.25790090,114.12756490,-0.280
38.740,-2.773,-33.233,92,23.25790486,114.12757185,-0.280
38.501,-2.736,-33.233,92,23.25790486,114.12757185,-0.280
38.596,-2.542,-33.233,92,23.25790486,114.12757185,-0.280
38.614,-2.511,-33.233,92,23.25790486,114.12757185,-0.280
38.635,-2.482,-33.233,92,23.25790486,114.12757185,-0.280
38.659,-2.457,-33.233,92,23.25790486,114.12757185,-0.280
38.687,-2.435,-33.244,100,23.25790638,114.12757170,-0.280
38.717,-2.416,-33.244,100,23.25790638,114.12757170,-0.280
38.720,-2.415,-33.244,100,23.25790638,114.12757170,-0.280
38.871,-2.337,-33.244,100,23.25790638,114.12757170,-0.280
38.842,-2.091,-33.250,93,23.25790939,114.12757228,-0.280
38.840,-2.056,-33.250,93,23.25790939,114.12757228,-0.280
38.843,-2.020,-33.250,93,23.25790939,114.12757228,-0.280
38.845,-2.008,-33.250,93,23.25790939,114.12757228,-0.280
38.922,-1.582,-33.188,94,23.25791423,114.12757292,-0.280
38.815,-0.820,-33.122,96,23.25792214,114.12757195,-0.280
38.514,-0.607,-32.996,96,23.25792647,114.12756730,-0.280
38.396,-0.655,-32.837,98,23.25792642,114.12756497,-0.280
37.788,-1.208,-32.675,99,23.25792030,114.12755788,-0.280
37.470,-1.713,-32.527,100,23.25791549,114.12755445,-0.280
37.449,-1.742,-32.527,100,23.25791549,114.12755445,-0.280
37.425,-1.768,-32.527,100,23.25791549,114.12755445,-0.280
37.416,-1.776,-32.527,100,23.25791549,114.12755445,-0.280
36.943,-2.183,-32.472,100,23.25791156,114.12755095,-0.280
36.914,-2.205,-32.472,100,23.25791156,114.12755095,-0.280
36.907,-2.209,-32.472,100,23.25791156,114.12755095,-0.280
36.904,-2.212,-32.422,100,23.25791145,114.12754978,-0.280
36.875,-2.232,-32.422,100,23.25791145,114.12754978,-0.280
36.844,-2.249,-32.422,100,23.25791145,114.12754978,-0.280
36.822,-2.258,-32.422,100,23.25791145,114.12754978,-0.280
36.318,-2.440,-32.321,100,23.25790958,114.12754490,-0.280
35.625,-2.962,-32.222,100,23.25790474,114.12753735,-0.280
35.596,-2.981,-32.222,100,23.25790474,114.12753735,-0.280
35.580,-2.990,-32.222,100,23.25790474,114.12753735,-0.280
34.895,-3.323,-32.171,100,23.25790154,114.12753074,-0.280
34.473,-3.660,-32.140,100,23.25789867,114.12752653,-0.280
33.884,-4.404,-32.140,100,23.25789119,114.12751994,-0.280
33.861,-4.430,-32.140,100,23.25789119,114.12751994,-0.280
33.838,-4.450,-32.140,100,23.25789119,114.12751994,-0.280
33.110,-5.020,-32.113,100,23.25788509,114.12751222,-0.280
32.650,-6.046,-32.076,100,23.25787512,114.12750771,-0.280
32.634,-6.077,-32.076,100,23.25787512,114.12750771,-0.280
32.614,-6.106,-32.076,100,23.25787512,114.12750771,-0.280
32.609,-6.111,-32.076,100,23.25787512,114.12750771,-0.280
32.415,-6.342,-32.104,100,23.25787348,114.12750642,-0.280
32.205,-6.166,-32.104,100,23.25787348,114.12750642,-0.280
32.123,-6.253,-32.104,100,23.25787348,114.12750642,-0.280
32.046,-6.179,-32.104,100,23.25787348,114.12750642,-0.280
31.989,-6.179,-32.104,100,23.25787348,114.12750642,-0.280
31.530,-6.634,-32.013,100,23.25787026,114.12749736,-0.280
31.462,-6.923,-31.991,100,23.25786642,114.12749591,-0.280
31.452,-6.956,-31.991,100,23.25786642,114.12749591,-0.280
31.438,-6.989,-31.991,100,23.25786642,114.12749591,-0.280
31.419,-7.019,-31.991,100,23.25786642,114.12749591,-0.280
31.397,-7.047,-31.991,100,23.25786642,114.12749591,-0.280
31.372,-7.071,-31.991,100,23.25786642,114.12749591,-0.280
31.343,-7.092,-31.991,100,23.25786642,114.12749591,-0.280
31.312,-7.110,-31.991,100,23.25786642,114.12749591,-0.280
31.297,-7.117,-31.991,100,23.25786642,114.12749591,-0.280
30.478,-7.456,-31.912,100,23.25786325,114.12748787,-0.280
30.213,-7.763,-31.862,100,23.25786055,114.12748460,-0.280
30.173,-7.994,-31.838,100,23.25785727,114.12748322,-0.280
30.386,-9.097,-32.213,100,23.25784487,114.12748586,-0.280
31.101,-10.123,-32.919,100,23.25783402,114.12749716,-0.280
31.146,-10.118,-32.919,100,23.25783402,114.12749716,-0.280
