35.117,-4.194,-32.106,100,23.25791798,114.12751850,0.000
35.116,-4.180,-32.106,100,23.25791798,114.12751850,0.000
35.112,-4.166,-32.106,100,23.25791798,114.12751850,0.000
35.106,-4.154,-32.106,100,23.25791798,114.12751850,0.000
35.098,-4.142,-32.106,100,23.25791798,114.12751850,0.000
35.088,-4.132,-32.106,100,23.25791798,114.12751850,0.000
35.077,-4.124,-32.106,100,23.25791798,114.12751850,0.000
35.064,-4.118,-32.106,100,23.25791798,114.12751850,0.000
35.051,-4.115,-32.106,100,23.25791798,114.12751850,0.000
35.037,-4.114,-32.106,100,23.25791798,114.12751850,0.000
35.023,-4.115,-32.106,100,23.25791798,114.12751850,0.000
35.010,-4.118,-32.106,100,23.25791798,114.12751850,0.000
34.997,-4.124,-32.106,100,23.25791798,114.12751850,0.000
34.986,-4.132,-32.106,100,23.25791798,114.12751850,0.000
34.976,-4.142,-32.106,100,23.25791798,114.12751850,0.000
34.968,-4.154,-32.106,100,23.25791798,114.12751850,0.000
34.962,-4.166,-32.106,100,23.25791798,114.12751850,0.000
34.958,-4.180,-32.106,100,23.25791798,114.12751850,0.000
34.957,-4.194,-32.106,100,23.25791798,114.12751850,0.000
34.958,-4.208,-32.106,100,23.25791798,114.12751850,0.000
34.962,-4.221,-32.106,100,23.25791798,114.12751850,0.000
34.968,-4.234,-32.106,100,23.25791798,114.12751850,0.000
34.976,-4.245,-32.106,100,23.25791798,114.12751850,0.000
34.986,-4.255,-32.106,100,23.25791798,114.12751850,0.000
34.997,-4.263,-32.106,100,23.25791798,114.12751850,0.000
35.010,-4.269,-32.106,100,23.25791798,114.12751850,0.000
35.023,-4.272,-32.106,100,23.25791798,114.12751850,0.000
35.037,-4.274,-32.106,100,23.25791798,114.12751850,0.000
35.051,-4.272,-32.106,100,23.25791798,114.12751850,0.000
35.064,-4.269,-32.106,100,23.25791798,114.12751850,0.000
35.077,-4.263,-32.106,100,23.25791798,114.12751850,0.000
35.088,-4.255,-32.106,100,23.25791798,114.12751850,0.000
35.098,-4.245,-32.106,100,23.25791798,114.12751850,0.000
35.106,-4.234,-32.106,100,23.25791798,114.12751850,0.000
35.112,-4.221,-32.106,100,23.25791798,114.12751850,0.000
35.116,-4.208,-32.106,100,23.25791798,114.12751850,0.000
